ID;Family;Physiological System;Organ;Species;Gene;Percentile;Discovery Rate;GMFC;cPValue;DOI
3513194;Thyroid hormone receptors;ALL;ALL;House Mouse;Dpysl3;79;0,193548387;1,134987648;0,003900137;10.1621/RMOspi4wWY.1
3513178;Thyroid hormone receptors;ALL;ALL;House Mouse;Dpp7;79;0,193548387;1,219295316;0,003900137;10.1621/RMOspi4wWY.1
3513156;Thyroid hormone receptors;ALL;ALL;House Mouse;Dopey2;79;0,193548387;1,151079484;0,003900137;10.1621/RMOspi4wWY.1
3512178;Thyroid hormone receptors;ALL;ALL;House Mouse;Cox15;79;0,193548387;1,107715624;0,003900137;10.1621/RMOspi4wWY.1
3510307;Thyroid hormone receptors;ALL;ALL;House Mouse;Atp5d;79;0,193548387;1,098682142;0,003900137;10.1621/RMOspi4wWY.1
3510304;Thyroid hormone receptors;ALL;ALL;House Mouse;Atp5a1;79;0,193548387;1,107326767;0,003900137;10.1621/RMOspi4wWY.1
3510297;Thyroid hormone receptors;ALL;ALL;House Mouse;Atp2b2;79;0,193548387;1,155172973;0,003900137;10.1621/RMOspi4wWY.1
3510294;Thyroid hormone receptors;ALL;ALL;House Mouse;Atp2a2;79;0,193548387;1,140042969;0,003900137;10.1621/RMOspi4wWY.1
3510286;Thyroid hormone receptors;ALL;ALL;House Mouse;Atp1a3;79;0,193548387;1,169497189;0,003900137;10.1621/RMOspi4wWY.1
3510285;Thyroid hormone receptors;ALL;ALL;House Mouse;Atp1a2;79;0,193548387;1,255263777;0,003900137;10.1621/RMOspi4wWY.1
3510277;Thyroid hormone receptors;ALL;ALL;House Mouse;Atp11c;79;0,193548387;1,177338577;0,003900137;10.1621/RMOspi4wWY.1
3510252;Thyroid hormone receptors;ALL;ALL;House Mouse;Atg3;79;0,193548387;1,144672965;0,003900137;10.1621/RMOspi4wWY.1
3509382;Thyroid hormone receptors;ALL;ALL;House Mouse;Adamts15;79;0,193548387;1,170045711;0,003900137;10.1621/RMOspi4wWY.1
3509377;Thyroid hormone receptors;ALL;ALL;House Mouse;Adam9;79;0,193548387;1,139605557;0,003900137;10.1621/RMOspi4wWY.1
3509351;Thyroid hormone receptors;ALL;ALL;House Mouse;Adam11;79;0,193548387;1,169610321;0,003900137;10.1621/RMOspi4wWY.1
3519991;Thyroid hormone receptors;ALL;ALL;House Mouse;Plcd1;79;0,193548387;1,111367155;0,003900137;10.1621/RMOspi4wWY.1
3519990;Thyroid hormone receptors;ALL;ALL;House Mouse;Plcb4;79;0,193548387;1,134819901;0,003900137;10.1621/RMOspi4wWY.1
3519987;Thyroid hormone receptors;ALL;ALL;House Mouse;Plcb1;79;0,193548387;1,085021303;0,003900137;10.1621/RMOspi4wWY.1
3521297;Thyroid hormone receptors;ALL;ALL;House Mouse;Rhod;79;0,193548387;1,197529365;0,003900137;10.1621/RMOspi4wWY.1
3521296;Thyroid hormone receptors;ALL;ALL;House Mouse;Rhoc;79;0,193548387;1,227799786;0,003900137;10.1621/RMOspi4wWY.1
3524373;Thyroid hormone receptors;ALL;ALL;House Mouse;Tprkb;79;0,193548387;1,143968269;0,003900137;10.1621/RMOspi4wWY.1
3524363;Thyroid hormone receptors;ALL;ALL;House Mouse;Tpmt;79;0,193548387;1,174483672;0,003900137;10.1621/RMOspi4wWY.1
3524362;Thyroid hormone receptors;ALL;ALL;House Mouse;Tpm4;79;0,193548387;1,151816007;0,003900137;10.1621/RMOspi4wWY.1
3522129;Thyroid hormone receptors;ALL;ALL;House Mouse;Sh3bgrl;79;0,193548387;1,15512774;0,003900137;10.1621/RMOspi4wWY.1
3522098;Thyroid hormone receptors;ALL;ALL;House Mouse;Sgce;79;0,193548387;1,176711339;0,003900137;10.1621/RMOspi4wWY.1
3522096;Thyroid hormone receptors;ALL;ALL;House Mouse;Sgcb;79;0,193548387;1,142958358;0,003900137;10.1621/RMOspi4wWY.1
3522860;Thyroid hormone receptors;ALL;ALL;House Mouse;Sorbs1;79;0,193548387;1,189887163;0,003900137;10.1621/RMOspi4wWY.1
3522821;Thyroid hormone receptors;ALL;ALL;House Mouse;Snx18;79;0,193548387;1,128552846;0,003900137;10.1621/RMOspi4wWY.1
3523615;Thyroid hormone receptors;ALL;ALL;House Mouse;Tceal8;79;0,193548387;1,1905653;0,003900137;10.1621/RMOspi4wWY.1
3523613;Thyroid hormone receptors;ALL;ALL;House Mouse;Tceal1;79;0,193548387;1,117460202;0,003900137;10.1621/RMOspi4wWY.1
3521381;Thyroid hormone receptors;ALL;ALL;House Mouse;Rnd2;79;0,193548387;1,188610886;0,003900137;10.1621/RMOspi4wWY.1
3521377;Thyroid hormone receptors;ALL;ALL;House Mouse;Rnaseh2c;79;0,193548387;1,162180338;0,003900137;10.1621/RMOspi4wWY.1
3524443;Thyroid hormone receptors;ALL;ALL;House Mouse;Trib2;79;0,193548387;1,097334036;0,003900137;10.1621/RMOspi4wWY.1
3515136;Thyroid hormone receptors;ALL;ALL;House Mouse;Golph3l;79;0,193548387;1,126029788;0,003900137;10.1621/RMOspi4wWY.1
3515126;Thyroid hormone receptors;ALL;ALL;House Mouse;Golga2;79;0,193548387;1,104066877;0,003900137;10.1621/RMOspi4wWY.1
3515592;Thyroid hormone receptors;ALL;ALL;House Mouse;Hdhd2;79;0,193548387;1,153743903;0,003900137;10.1621/RMOspi4wWY.1
3514098;Thyroid hormone receptors;ALL;ALL;House Mouse;Farp1;79;0,193548387;1,152689064;0,003900137;10.1621/RMOspi4wWY.1
3514092;Thyroid hormone receptors;ALL;ALL;House Mouse;Fancl;79;0,193548387;1,160503355;0,003900137;10.1621/RMOspi4wWY.1
3513129;Thyroid hormone receptors;ALL;ALL;House Mouse;Dnttip1;79;0,193548387;1,129259472;0,003900137;10.1621/RMOspi4wWY.1
3513093;Thyroid hormone receptors;ALL;ALL;House Mouse;Dnajc28;79;0,193548387;1,147280646;0,003900137;10.1621/RMOspi4wWY.1
3513083;Thyroid hormone receptors;ALL;ALL;House Mouse;Dnajc15;79;0,193548387;1,126824647;0,003900137;10.1621/RMOspi4wWY.1
3512085;Thyroid hormone receptors;ALL;ALL;House Mouse;Col1a1;79;0,193548387;1,240314543;0,003900137;10.1621/RMOspi4wWY.1
3511151;Thyroid hormone receptors;ALL;ALL;House Mouse;Ccdc130;79;0,193548387;1,126800313;0,003900137;10.1621/RMOspi4wWY.1
3511142;Thyroid hormone receptors;ALL;ALL;House Mouse;Ccdc117;79;0,193548387;1,124362171;0,003900137;10.1621/RMOspi4wWY.1
3511140;Thyroid hormone receptors;ALL;ALL;House Mouse;Ccdc115;79;0,193548387;1,138021542;0,003900137;10.1621/RMOspi4wWY.1
3510246;Thyroid hormone receptors;ALL;ALL;House Mouse;Atg13;79;0,193548387;1,09112199;0,003900137;10.1621/RMOspi4wWY.1
3510239;Thyroid hormone receptors;ALL;ALL;House Mouse;Atf6b;79;0,193548387;1,154526973;0,003900137;10.1621/RMOspi4wWY.1
3510216;Thyroid hormone receptors;ALL;ALL;House Mouse;Aste1;79;0,193548387;1,14444911;0,003900137;10.1621/RMOspi4wWY.1
3509327;Thyroid hormone receptors;ALL;ALL;House Mouse;Actr2;79;0,193548387;1,098374442;0,003900137;10.1621/RMOspi4wWY.1
3517836;Thyroid hormone receptors;ALL;ALL;House Mouse;Mgat5;79;0,193548387;1,11736249;0,003900137;10.1621/RMOspi4wWY.1
3518906;Thyroid hormone receptors;ALL;ALL;House Mouse;Nptx1;79;0,193548387;1,193047597;0,003900137;10.1621/RMOspi4wWY.1
3518905;Thyroid hormone receptors;ALL;ALL;House Mouse;Nptn;79;0,193548387;1,135101549;0,003900137;10.1621/RMOspi4wWY.1
3519439;Thyroid hormone receptors;ALL;ALL;House Mouse;Pard6a;79;0,193548387;1,09637505;0,003900137;10.1621/RMOspi4wWY.1
3519427;Thyroid hormone receptors;ALL;ALL;House Mouse;Papss1;79;0,193548387;1,148571868;0,003900137;10.1621/RMOspi4wWY.1
3524338;Thyroid hormone receptors;ALL;ALL;House Mouse;Tor3a;79;0,193548387;1,133290505;0,003900137;10.1621/RMOspi4wWY.1
3524324;Thyroid hormone receptors;ALL;ALL;House Mouse;Top1mt;79;0,193548387;1,163289461;0,003900137;10.1621/RMOspi4wWY.1
3521070;Thyroid hormone receptors;ALL;ALL;House Mouse;Rbbp9;79;0,193548387;1,150287469;0,003900137;10.1621/RMOspi4wWY.1
3521042;Thyroid hormone receptors;ALL;ALL;House Mouse;Rasip1;79;0,193548387;1,09172478;0,003900137;10.1621/RMOspi4wWY.1
3521038;Thyroid hormone receptors;ALL;ALL;House Mouse;Rasgrp1;79;0,193548387;1,19413925;0,003900137;10.1621/RMOspi4wWY.1
3521901;Thyroid hormone receptors;ALL;ALL;House Mouse;Sec14l2;79;0,193548387;1,215561773;0,003900137;10.1621/RMOspi4wWY.1
3521899;Thyroid hormone receptors;ALL;ALL;House Mouse;Sec13;79;0,193548387;1,153094559;0,003900137;10.1621/RMOspi4wWY.1
3521882;Thyroid hormone receptors;ALL;ALL;House Mouse;Sdhb;79;0,193548387;1,116516782;0,003900137;10.1621/RMOspi4wWY.1
3521865;Thyroid hormone receptors;ALL;ALL;House Mouse;Sdc1;79;0,193548387;1,214034527;0,003900137;10.1621/RMOspi4wWY.1
3523550;Thyroid hormone receptors;ALL;ALL;House Mouse;Tbc1d19;79;0,193548387;1,138210075;0,003900137;10.1621/RMOspi4wWY.1
3522589;Thyroid hormone receptors;ALL;ALL;House Mouse;Slc7a8;79;0,193548387;1,190903894;0,003900137;10.1621/RMOspi4wWY.1
3524404;Thyroid hormone receptors;ALL;ALL;House Mouse;Tram2;79;0,193548387;1,117963831;0,003900137;10.1621/RMOspi4wWY.1
3524397;Thyroid hormone receptors;ALL;ALL;House Mouse;Traf7;79;0,193548387;1,129145614;0,003900137;10.1621/RMOspi4wWY.1
3515562;Thyroid hormone receptors;ALL;ALL;House Mouse;Hcfc1r1;79;0,193548387;1,154493896;0,003900137;10.1621/RMOspi4wWY.1
3514545;Thyroid hormone receptors;ALL;ALL;House Mouse;Gab1;79;0,193548387;1,121468209;0,003900137;10.1621/RMOspi4wWY.1
3514518;Thyroid hormone receptors;ALL;ALL;House Mouse;Fxyd6;79;0,193548387;1,180174502;0,003900137;10.1621/RMOspi4wWY.1
3512535;Thyroid hormone receptors;ALL;ALL;House Mouse;Cygb;79;0,193548387;1,176193045;0,003900137;10.1621/RMOspi4wWY.1
3512513;Thyroid hormone receptors;ALL;ALL;House Mouse;Cxxc5;79;0,193548387;1,13240365;0,003900137;10.1621/RMOspi4wWY.1
3511101;Thyroid hormone receptors;ALL;ALL;House Mouse;Cbl;79;0,193548387;1,081738037;0,003900137;10.1621/RMOspi4wWY.1
3511088;Thyroid hormone receptors;ALL;ALL;House Mouse;Catsper2;79;0,193548387;1,166328074;0,003900137;10.1621/RMOspi4wWY.1
3511070;Thyroid hormone receptors;ALL;ALL;House Mouse;Casp12;79;0,193548387;1,159189908;0,003900137;10.1621/RMOspi4wWY.1
3511066;Thyroid hormone receptors;ALL;ALL;House Mouse;Cask;79;0,193548387;1,128161651;0,003900137;10.1621/RMOspi4wWY.1
3511063;Thyroid hormone receptors;ALL;ALL;House Mouse;Casc3;79;0,193548387;1,079401824;0,003900137;10.1621/RMOspi4wWY.1
3509270;Thyroid hormone receptors;ALL;ALL;House Mouse;Acot13;79;0,193548387;1,131033922;0,003900137;10.1621/RMOspi4wWY.1
3509233;Thyroid hormone receptors;ALL;ALL;House Mouse;Acadl;79;0,193548387;1,138759374;0,003900137;10.1621/RMOspi4wWY.1
3509223;Thyroid hormone receptors;ALL;ALL;House Mouse;Acaa1a;79;0,193548387;1,128627291;0,003900137;10.1621/RMOspi4wWY.1
3518897;Thyroid hormone receptors;ALL;ALL;House Mouse;Npnt;79;0,193548387;1,241371522;0,003900137;10.1621/RMOspi4wWY.1
3518895;Thyroid hormone receptors;ALL;ALL;House Mouse;Npm1;79;0,193548387;1,133278062;0,003900137;10.1621/RMOspi4wWY.1
3518848;Thyroid hormone receptors;ALL;ALL;House Mouse;Nomo1;79;0,193548387;1,107577395;0,003900137;10.1621/RMOspi4wWY.1
3517823;Thyroid hormone receptors;ALL;ALL;House Mouse;Mfsd8;79;0,193548387;1,130764523;0,003900137;10.1621/RMOspi4wWY.1
3517785;Thyroid hormone receptors;ALL;ALL;House Mouse;Mettl8;79;0,193548387;1,129616993;0,003900137;10.1621/RMOspi4wWY.1
3519390;Thyroid hormone receptors;ALL;ALL;House Mouse;Pak1;79;0,193548387;1,18838538;0,003900137;10.1621/RMOspi4wWY.1
3523301;Thyroid hormone receptors;ALL;ALL;House Mouse;Stx5a;79;0,193548387;1,110060147;0,003900137;10.1621/RMOspi4wWY.1
3524083;Thyroid hormone receptors;ALL;ALL;House Mouse;Tmem205;79;0,193548387;1,172644276;0,003900137;10.1621/RMOspi4wWY.1
3524071;Thyroid hormone receptors;ALL;ALL;House Mouse;Tmem192;79;0,193548387;1,117227198;0,003900137;10.1621/RMOspi4wWY.1
3524063;Thyroid hormone receptors;ALL;ALL;House Mouse;Tmem184c;79;0,193548387;1,152727378;0,003900137;10.1621/RMOspi4wWY.1
3524050;Thyroid hormone receptors;ALL;ALL;House Mouse;Tmem175;79;0,193548387;1,105072345;0,003900137;10.1621/RMOspi4wWY.1
3520797;Thyroid hormone receptors;ALL;ALL;House Mouse;Puf60;79;0,193548387;1,083468539;0,003900137;10.1621/RMOspi4wWY.1
3520794;Thyroid hormone receptors;ALL;ALL;House Mouse;Pttg1ip;79;0,193548387;1,112316468;0,003900137;10.1621/RMOspi4wWY.1
3520774;Thyroid hormone receptors;ALL;ALL;House Mouse;Ptprf;79;0,193548387;1,128602816;0,003900137;10.1621/RMOspi4wWY.1
3522575;Thyroid hormone receptors;ALL;ALL;House Mouse;Slc7a1;79;0,193548387;1,123733265;0,003900137;10.1621/RMOspi4wWY.1
3522574;Thyroid hormone receptors;ALL;ALL;House Mouse;Slc6a9;79;0,193548387;1,226096199;0,003900137;10.1621/RMOspi4wWY.1
3521616;Thyroid hormone receptors;ALL;ALL;House Mouse;Rrp1b;79;0,193548387;1,135078478;0,003900137;10.1621/RMOspi4wWY.1
3521601;Thyroid hormone receptors;ALL;ALL;House Mouse;Rragc;79;0,193548387;1,118358547;0,003900137;10.1621/RMOspi4wWY.1
3521598;Thyroid hormone receptors;ALL;ALL;House Mouse;Rpusd4;79;0,193548387;1,115565739;0,003900137;10.1621/RMOspi4wWY.1
3515103;Thyroid hormone receptors;ALL;ALL;House Mouse;Gng12;79;0,193548387;1,10408594;0,003900137;10.1621/RMOspi4wWY.1
3515080;Thyroid hormone receptors;ALL;ALL;House Mouse;Gna12;79;0,193548387;1,127382324;0,003900137;10.1621/RMOspi4wWY.1
3515070;Thyroid hormone receptors;ALL;ALL;House Mouse;Gmfb;79;0,193548387;1,117677403;0,003900137;10.1621/RMOspi4wWY.1
3512495;Thyroid hormone receptors;ALL;ALL;House Mouse;Cxcl12;79;0,193548387;1,210947406;0,003900137;10.1621/RMOspi4wWY.1
3512493;Thyroid hormone receptors;ALL;ALL;House Mouse;Cxcl10;79;0,193548387;1,330695735;0,003900137;10.1621/RMOspi4wWY.1
3511033;Thyroid hormone receptors;ALL;ALL;House Mouse;Car11;79;0,193548387;1,147545642;0,003900137;10.1621/RMOspi4wWY.1
3511507;Thyroid hormone receptors;ALL;ALL;House Mouse;Cdk5;79;0,193548387;1,093898227;0,003900137;10.1621/RMOspi4wWY.1
3511499;Thyroid hormone receptors;ALL;ALL;House Mouse;Cdk18;79;0,193548387;1,231505669;0,003900137;10.1621/RMOspi4wWY.1
3510099;Thyroid hormone receptors;ALL;ALL;House Mouse;Arl6ip5;79;0,193548387;1,213467708;0,003900137;10.1621/RMOspi4wWY.1
3510094;Thyroid hormone receptors;ALL;ALL;House Mouse;Arl5a;79;0,193548387;1,180967846;0,003900137;10.1621/RMOspi4wWY.1
3509178;Thyroid hormone receptors;ALL;ALL;House Mouse;Abcf2;79;0,193548387;1,130179722;0,003900137;10.1621/RMOspi4wWY.1
3509161;Thyroid hormone receptors;ALL;ALL;House Mouse;Abcb9;79;0,193548387;1,122471122;0,003900137;10.1621/RMOspi4wWY.1
3522315;Thyroid hormone receptors;ALL;ALL;House Mouse;Slc1a5;79;0,193548387;1,160337223;0,003900137;10.1621/RMOspi4wWY.1
3522309;Thyroid hormone receptors;ALL;ALL;House Mouse;Slc19a2;79;0,193548387;1,109325371;0,003900137;10.1621/RMOspi4wWY.1
3522308;Thyroid hormone receptors;ALL;ALL;House Mouse;Slc19a1;79;0,193548387;1,151337962;0,003900137;10.1621/RMOspi4wWY.1
3523058;Thyroid hormone receptors;ALL;ALL;House Mouse;Sptlc1;79;0,193548387;1,120771488;0,003900137;10.1621/RMOspi4wWY.1
3523029;Thyroid hormone receptors;ALL;ALL;House Mouse;Spred2;79;0,193548387;1,127587598;0,003900137;10.1621/RMOspi4wWY.1
3523027;Thyroid hormone receptors;ALL;ALL;House Mouse;Spr;79;0,193548387;1,129907125;0,003900137;10.1621/RMOspi4wWY.1
3523835;Thyroid hormone receptors;ALL;ALL;House Mouse;Thrb;79;0,193548387;1,173529671;0,003900137;10.1621/RMOspi4wWY.1
3523778;Thyroid hormone receptors;ALL;ALL;House Mouse;Tgfa;79;0,193548387;1,11131128;0,003900137;10.1621/RMOspi4wWY.1
3521581;Thyroid hormone receptors;ALL;ALL;House Mouse;Rps6ka3;79;0,193548387;1,130831944;0,003900137;10.1621/RMOspi4wWY.1
3520554;Thyroid hormone receptors;ALL;ALL;House Mouse;Prr15;79;0,193548387;1,172508611;0,003900137;10.1621/RMOspi4wWY.1
3516046;Thyroid hormone receptors;ALL;ALL;House Mouse;Ift88;79;0,193548387;1,098599389;0,003900137;10.1621/RMOspi4wWY.1
3516035;Thyroid hormone receptors;ALL;ALL;House Mouse;Ift172;79;0,193548387;1,13803083;0,003900137;10.1621/RMOspi4wWY.1
3516012;Thyroid hormone receptors;ALL;ALL;House Mouse;Ifitm3;79;0,193548387;1,158146727;0,003900137;10.1621/RMOspi4wWY.1
3516011;Thyroid hormone receptors;ALL;ALL;House Mouse;Ifitm2;79;0,193548387;1,147614677;0,003900137;10.1621/RMOspi4wWY.1
3511457;Thyroid hormone receptors;ALL;ALL;House Mouse;Cdca4;79;0,193548387;1,117917784;0,003900137;10.1621/RMOspi4wWY.1
3511456;Thyroid hormone receptors;ALL;ALL;House Mouse;Cdca3;79;0,193548387;1,2045971;0,003900137;10.1621/RMOspi4wWY.1
3510054;Thyroid hormone receptors;ALL;ALL;House Mouse;Arhgef2;79;0,193548387;1,139802167;0,003900137;10.1621/RMOspi4wWY.1
3510042;Thyroid hormone receptors;ALL;ALL;House Mouse;Arhgdib;79;0,193548387;1,180907365;0,003900137;10.1621/RMOspi4wWY.1
3518983;Thyroid hormone receptors;ALL;ALL;House Mouse;Nsfl1c;79;0,193548387;1,106540705;0,003900137;10.1621/RMOspi4wWY.1
3517957;Thyroid hormone receptors;ALL;ALL;House Mouse;Mmp2;79;0,193548387;1,21410948;0,003900137;10.1621/RMOspi4wWY.1
3518701;Thyroid hormone receptors;ALL;ALL;House Mouse;Nfkbil1;79;0,193548387;1,091687563;0,003900137;10.1621/RMOspi4wWY.1
3517268;Thyroid hormone receptors;ALL;ALL;House Mouse;Lrrc40;79;0,193548387;1,135314301;0,003900137;10.1621/RMOspi4wWY.1
3516200;Thyroid hormone receptors;ALL;ALL;House Mouse;Impact;79;0,193548387;1,154030373;0,003900137;10.1621/RMOspi4wWY.1
3516194;Thyroid hormone receptors;ALL;ALL;House Mouse;Immp2l;79;0,193548387;1,180210446;0,003900137;10.1621/RMOspi4wWY.1
3521247;Thyroid hormone receptors;ALL;ALL;House Mouse;Rgl2;79;0,193548387;1,123133756;0,003900137;10.1621/RMOspi4wWY.1
3522090;Thyroid hormone receptors;ALL;ALL;House Mouse;Sfxn1;79;0,193548387;1,131767989;0,003900137;10.1621/RMOspi4wWY.1
3522051;Thyroid hormone receptors;ALL;ALL;House Mouse;Setd4;79;0,193548387;1,169527806;0,003900137;10.1621/RMOspi4wWY.1
3522037;Thyroid hormone receptors;ALL;ALL;House Mouse;Sertad1;79;0,193548387;1,112582807;0,003900137;10.1621/RMOspi4wWY.1
3522034;Thyroid hormone receptors;ALL;ALL;House Mouse;Serpinh1;79;0,193548387;1,206532925;0,003900137;10.1621/RMOspi4wWY.1
3522768;Thyroid hormone receptors;ALL;ALL;House Mouse;Snf8;79;0,193548387;1,104574001;0,003900137;10.1621/RMOspi4wWY.1
3520493;Thyroid hormone receptors;ALL;ALL;House Mouse;Prlr;79;0,193548387;1,278523554;0,003900137;10.1621/RMOspi4wWY.1
3515973;Thyroid hormone receptors;ALL;ALL;House Mouse;Idh3b;79;0,193548387;1,102788137;0,003900137;10.1621/RMOspi4wWY.1
3515965;Thyroid hormone receptors;ALL;ALL;House Mouse;Id1;79;0,193548387;1,300249182;0,003900137;10.1621/RMOspi4wWY.1
3515943;Thyroid hormone receptors;ALL;ALL;House Mouse;Hyou1;79;0,193548387;1,207446053;0,003900137;10.1621/RMOspi4wWY.1
3514976;Thyroid hormone receptors;ALL;ALL;House Mouse;Gm2a;79;0,193548387;1,140077221;0,003900137;10.1621/RMOspi4wWY.1
3513882;Thyroid hormone receptors;ALL;ALL;House Mouse;Fam114a1;79;0,193548387;1,135401594;0,003900137;10.1621/RMOspi4wWY.1
3513878;Thyroid hormone receptors;ALL;ALL;House Mouse;Fam110a;79;0,193548387;1,140323281;0,003900137;10.1621/RMOspi4wWY.1
3513869;Thyroid hormone receptors;ALL;ALL;House Mouse;Fam102a;79;0,193548387;1,144669424;0,003900137;10.1621/RMOspi4wWY.1
3512956;Thyroid hormone receptors;ALL;ALL;House Mouse;Dhx38;79;0,193548387;1,157510528;0,003900137;10.1621/RMOspi4wWY.1
3511950;Thyroid hormone receptors;ALL;ALL;House Mouse;Clp1;79;0,193548387;1,113890323;0,003900137;10.1621/RMOspi4wWY.1
3511932;Thyroid hormone receptors;ALL;ALL;House Mouse;Clint1;79;0,193548387;1,10848379;0,003900137;10.1621/RMOspi4wWY.1
3510984;Thyroid hormone receptors;ALL;ALL;House Mouse;Camk2b;79;0,193548387;1,15701063;0,003900137;10.1621/RMOspi4wWY.1
3510970;Thyroid hormone receptors;ALL;ALL;House Mouse;Cald1;79;0,193548387;1,123387924;0,003900137;10.1621/RMOspi4wWY.1
3510940;Thyroid hormone receptors;ALL;ALL;House Mouse;Cacnb3;79;0,193548387;1,151704554;0,003900137;10.1621/RMOspi4wWY.1
3519748;Thyroid hormone receptors;ALL;ALL;House Mouse;Pgd;79;0,193548387;1,163675383;0,003900137;10.1621/RMOspi4wWY.1
3519733;Thyroid hormone receptors;ALL;ALL;House Mouse;Pfn1;79;0,193548387;1,152228409;0,003900137;10.1621/RMOspi4wWY.1
3518552;Thyroid hormone receptors;ALL;ALL;House Mouse;Ndfip2;79;0,193548387;1,120663024;0,003900137;10.1621/RMOspi4wWY.1
3516180;Thyroid hormone receptors;ALL;ALL;House Mouse;Il6ra;79;0,193548387;1,190691992;0,003900137;10.1621/RMOspi4wWY.1
3519382;Thyroid hormone receptors;ALL;ALL;House Mouse;Pafah2;79;0,193548387;1,105960882;0,003900137;10.1621/RMOspi4wWY.1
3524280;Thyroid hormone receptors;ALL;ALL;House Mouse;Tnks1bp1;79;0,193548387;1,122884146;0,003900137;10.1621/RMOspi4wWY.1
3524258;Thyroid hormone receptors;ALL;ALL;House Mouse;Tnfrsf1a;79;0,193548387;1,119612685;0,003900137;10.1621/RMOspi4wWY.1
3521010;Thyroid hormone receptors;ALL;ALL;House Mouse;Rapgef4;79;0,193548387;1,143886449;0,003900137;10.1621/RMOspi4wWY.1
3520980;Thyroid hormone receptors;ALL;ALL;House Mouse;Ralgds;79;0,193548387;1,103024382;0,003900137;10.1621/RMOspi4wWY.1
3523485;Thyroid hormone receptors;ALL;ALL;House Mouse;Taf1b;79;0,193548387;1,079178966;0,003900137;10.1621/RMOspi4wWY.1
3515886;Thyroid hormone receptors;ALL;ALL;House Mouse;Hspa14;79;0,193548387;1,084540882;0,003900137;10.1621/RMOspi4wWY.1
3515874;Thyroid hormone receptors;ALL;ALL;House Mouse;Hsf2;79;0,193548387;1,134312396;0,003900137;10.1621/RMOspi4wWY.1
3515872;Thyroid hormone receptors;ALL;ALL;House Mouse;Hsdl2;79;0,193548387;1,132454041;0,003900137;10.1621/RMOspi4wWY.1
3515863;Thyroid hormone receptors;ALL;ALL;House Mouse;Hsd17b4;79;0,193548387;1,144525996;0,003900137;10.1621/RMOspi4wWY.1
3513810;Thyroid hormone receptors;ALL;ALL;House Mouse;Exosc7;79;0,193548387;1,129225673;0,003900137;10.1621/RMOspi4wWY.1
3513787;Thyroid hormone receptors;ALL;ALL;House Mouse;Exd2;79;0,193548387;1,149662331;0,003900137;10.1621/RMOspi4wWY.1
3513771;Thyroid hormone receptors;ALL;ALL;House Mouse;Etv5;79;0,193548387;1,151241688;0,003900137;10.1621/RMOspi4wWY.1
3512885;Thyroid hormone receptors;ALL;ALL;House Mouse;Dennd5a;79;0,193548387;1,102627195;0,003900137;10.1621/RMOspi4wWY.1
3512872;Thyroid hormone receptors;ALL;ALL;House Mouse;Degs1;79;0,193548387;1,141406386;0,003900137;10.1621/RMOspi4wWY.1
3511901;Thyroid hormone receptors;ALL;ALL;House Mouse;Clec11a;79;0,193548387;1,17389957;0,003900137;10.1621/RMOspi4wWY.1
3510881;Thyroid hormone receptors;ALL;ALL;House Mouse;C3ar1;79;0,193548387;1,177009043;0,003900137;10.1621/RMOspi4wWY.1
3509478;Thyroid hormone receptors;ALL;ALL;House Mouse;Adra1b;79;0,193548387;1,161675022;0,003900137;10.1621/RMOspi4wWY.1
3509464;Thyroid hormone receptors;ALL;ALL;House Mouse;Adm;79;0,193548387;1,140697082;0,003900137;10.1621/RMOspi4wWY.1
3518685;Thyroid hormone receptors;ALL;ALL;House Mouse;Nfatc4;79;0,193548387;1,121548369;0,003900137;10.1621/RMOspi4wWY.1
3518657;Thyroid hormone receptors;ALL;ALL;House Mouse;Net1;79;0,193548387;1,136855898;0,003900137;10.1621/RMOspi4wWY.1
3517565;Thyroid hormone receptors;ALL;ALL;House Mouse;Mark3;79;0,193548387;1,132704809;0,003900137;10.1621/RMOspi4wWY.1
